,cdl,cdl_desc,gen_class,gen_class_desc,label_group_desc,label_group_desc_corr,label_group,name,cintcp,covmax,amxdr,cfact_fal,cfact_cov,mannings_n,double_crop_a,double_crop_b,cultivated_cdl,state,cdl_a,cdl_b,plant_begin_a,plant_begin_active_begin_a,plant_begin_active_end_a,plant_end_a,harvest_begin_a,harvest_begin_active_begin_a,harvest_begin_active_end_a,harvest_end_a,plant_begin_b,plant_begin_active_begin_b,plant_begin_active_end_b,plant_end_b,harvest_begin_b,harvest_begin_active_begin_b,harvest_begin_active_end_b,harvest_end_b,Unnamed: 0,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,cultivated_gen,cn_fallow_A,cn_fallow_B,cn_fallow_C,cn_fallow_D,cn_ag_A,cn_ag_B,cn_ag_C,cn_ag_D
3117,81,Clouds/No Data,200,Miscellaneous land,,,,Clouds/No Data,0.0,0.0,0.0,1.0,1.0,0.011000000000000001,,,0.0,VA,,,18-Apr,27-Apr,13-May,21-May,29-May,17-Jun,25-Jun,13-Jul,,,,,,,,,,,,,,,0,77,86,91,94,77,86,91,94
3118,81,Clouds/No Data,200,Miscellaneous land,,,,Clouds/No Data,0.0,0.0,0.0,1.0,1.0,0.011000000000000001,,,0.0,WA,,,18-Apr,29-Apr,18-May,3-Jun,11-Jun,21-Jun,30-Jun,18-Jul,,,,,,,,,,,,,,,0,77,86,91,94,77,86,91,94
3119,81,Clouds/No Data,200,Miscellaneous land,,,,Clouds/No Data,0.0,0.0,0.0,1.0,1.0,0.011000000000000001,,,0.0,WV,,,10-Apr,18-Apr,8-May,24-May,6-Jun,22-Jun,11-Jul,27-Jul,,,,,,,,,,,,,,,0,77,86,91,94,77,86,91,94
3120,81,Clouds/No Data,200,Miscellaneous land,,,,Clouds/No Data,0.0,0.0,0.0,1.0,1.0,0.011000000000000001,,,0.0,WI,,,8-Apr,26-Apr,15-May,29-May,14-Jun,24-Jun,10-Jul,23-Jul,,,,,,,,,,,,,,,0,77,86,91,94,77,86,91,94
3121,81,Clouds/No Data,200,Miscellaneous land,,,,Clouds/No Data,0.0,0.0,0.0,1.0,1.0,0.011000000000000001,,,0.0,WY,,,12-Apr,19-Apr,29-Apr,18-May,28-May,8-Jun,20-Jun,9-Jul,,,,,,,,,,,,,,,0,77,86,91,94,77,86,91,94
3122,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,AL,,,10-Apr,30-Apr,8-May,15-May,27-May,3-Jun,21-Jun,29-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3123,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,AZ,,,12-Apr,28-Apr,10-May,21-May,9-Jun,27-Jun,5-Jul,16-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3124,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,AR,,,10-Apr,21-Apr,8-May,22-May,8-Jun,27-Jun,17-Jul,4-Aug,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3125,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,CA,,,15-Apr,27-Apr,11-May,24-May,1-Jun,12-Jun,1-Jul,8-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3126,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,CO,,,19-Apr,27-Apr,10-May,27-May,15-Jun,4-Jul,18-Jul,1-Aug,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3127,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,CT,,,16-Apr,28-Apr,16-May,26-May,11-Jun,19-Jun,2-Jul,12-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3128,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,DE,,,10-Apr,29-Apr,15-May,27-May,13-Jun,30-Jun,8-Jul,28-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3129,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,FL,,,11-Apr,20-Apr,1-May,10-May,19-May,2-Jun,18-Jun,30-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3130,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,GA,,,19-Apr,2-May,20-May,2-Jun,16-Jun,4-Jul,11-Jul,23-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3131,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,ID,,,18-Apr,30-Apr,8-May,21-May,8-Jun,28-Jun,5-Jul,14-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3132,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,IL,,,12-Apr,27-Apr,16-May,31-May,20-Jun,30-Jun,11-Jul,30-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3133,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,IN,,,16-Apr,4-May,12-May,29-May,11-Jun,18-Jun,5-Jul,18-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3134,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,IA,,,18-Apr,5-May,19-May,29-May,5-Jun,25-Jun,11-Jul,22-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3135,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,KS,,,17-Apr,1-May,11-May,19-May,3-Jun,19-Jun,27-Jun,12-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3136,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,KY,,,10-Apr,28-Apr,18-May,5-Jun,23-Jun,13-Jul,26-Jul,11-Aug,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3137,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,LA,,,21-Apr,4-May,21-May,31-May,12-Jun,20-Jun,10-Jul,21-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3138,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,ME,,,16-Apr,26-Apr,4-May,16-May,1-Jun,13-Jun,1-Jul,20-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3139,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MD,,,13-Apr,24-Apr,10-May,18-May,28-May,10-Jun,17-Jun,1-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3140,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MA,,,12-Apr,19-Apr,29-Apr,14-May,25-May,7-Jun,20-Jun,9-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3141,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MI,,,11-Apr,19-Apr,29-Apr,18-May,2-Jun,13-Jun,25-Jun,4-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3142,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MN,,,10-Apr,25-Apr,6-May,13-May,29-May,9-Jun,22-Jun,9-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3143,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MS,,,11-Apr,29-Apr,19-May,1-Jun,15-Jun,4-Jul,14-Jul,30-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3144,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MO,,,15-Apr,27-Apr,6-May,21-May,29-May,8-Jun,21-Jun,9-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3145,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,MT,,,12-Apr,24-Apr,7-May,27-May,10-Jun,29-Jun,7-Jul,26-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3146,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NE,,,13-Apr,21-Apr,11-May,24-May,9-Jun,23-Jun,12-Jul,29-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3147,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NV,,,12-Apr,30-Apr,11-May,20-May,28-May,5-Jun,16-Jun,25-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3148,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NH,,,18-Apr,8-May,19-May,3-Jun,20-Jun,30-Jun,7-Jul,14-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3149,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NJ,,,10-Apr,27-Apr,6-May,15-May,24-May,4-Jun,14-Jun,28-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3150,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NM,,,15-Apr,5-May,25-May,8-Jun,20-Jun,27-Jun,12-Jul,26-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3151,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NY,,,17-Apr,24-Apr,2-May,12-May,23-May,8-Jun,26-Jun,10-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3152,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,NC,,,18-Apr,5-May,17-May,27-May,4-Jun,15-Jun,3-Jul,15-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3153,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,ND,,,13-Apr,26-Apr,12-May,27-May,14-Jun,29-Jun,18-Jul,30-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3154,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,OH,,,14-Apr,2-May,17-May,2-Jun,10-Jun,23-Jun,12-Jul,27-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3155,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,OK,,,11-Apr,18-Apr,3-May,19-May,7-Jun,24-Jun,6-Jul,25-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3156,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,OR,,,11-Apr,29-Apr,12-May,21-May,9-Jun,20-Jun,28-Jun,15-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3157,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,PA,,,8-Apr,17-Apr,28-Apr,5-May,15-May,1-Jun,10-Jun,26-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3158,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,RI,,,14-Apr,21-Apr,29-Apr,8-May,21-May,28-May,15-Jun,27-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3159,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,SC,,,8-Apr,18-Apr,26-Apr,7-May,14-May,23-May,12-Jun,28-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3160,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,SD,,,13-Apr,28-Apr,9-May,28-May,6-Jun,19-Jun,27-Jun,5-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3161,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,TN,,,17-Apr,7-May,17-May,1-Jun,20-Jun,7-Jul,15-Jul,29-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3162,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,TX,,,9-Apr,24-Apr,10-May,17-May,29-May,6-Jun,16-Jun,26-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3163,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,UT,,,9-Apr,25-Apr,12-May,29-May,12-Jun,25-Jun,14-Jul,24-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3164,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,VT,,,14-Apr,22-Apr,9-May,21-May,2-Jun,9-Jun,26-Jun,15-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3165,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,VA,,,21-Apr,28-Apr,6-May,16-May,27-May,15-Jun,27-Jun,7-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3166,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,WA,,,10-Apr,19-Apr,6-May,25-May,10-Jun,30-Jun,9-Jul,17-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3167,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,WV,,,21-Apr,29-Apr,7-May,21-May,1-Jun,9-Jun,18-Jun,29-Jun,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3168,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,WI,,,14-Apr,21-Apr,6-May,21-May,31-May,10-Jun,22-Jun,9-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3169,82,Developed,123,Developed - unspec,,,,Developed,0.15,100.0,15.0,0.004,0.001,0.11,,,0.0,WY,,,16-Apr,29-Apr,15-May,4-Jun,23-Jun,5-Jul,22-Jul,30-Jul,,,,,,,,,,,,,,,0,77,85,90,92,77,85,90,92
3170,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,AL,,,12-Apr,19-Apr,30-Apr,9-May,21-May,30-May,8-Jun,25-Jun,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3171,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,AZ,,,14-Apr,30-Apr,11-May,29-May,18-Jun,3-Jul,13-Jul,26-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3172,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,AR,,,17-Apr,7-May,20-May,8-Jun,28-Jun,13-Jul,21-Jul,30-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3173,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,CA,,,8-Apr,15-Apr,25-Apr,7-May,19-May,1-Jun,8-Jun,23-Jun,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3174,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,CO,,,10-Apr,27-Apr,11-May,19-May,27-May,15-Jun,25-Jun,7-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3175,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,CT,,,15-Apr,27-Apr,7-May,27-May,8-Jun,23-Jun,13-Jul,27-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3176,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,DE,,,13-Apr,25-Apr,5-May,23-May,12-Jun,19-Jun,5-Jul,23-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3177,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,FL,,,14-Apr,29-Apr,19-May,1-Jun,8-Jun,26-Jun,7-Jul,27-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3178,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,GA,,,16-Apr,27-Apr,11-May,21-May,10-Jun,17-Jun,25-Jun,14-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3179,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,ID,,,8-Apr,20-Apr,10-May,23-May,12-Jun,26-Jun,9-Jul,16-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3180,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,IL,,,11-Apr,29-Apr,9-May,21-May,2-Jun,21-Jun,3-Jul,11-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3181,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,IN,,,12-Apr,27-Apr,6-May,13-May,28-May,4-Jun,11-Jun,26-Jun,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3182,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,IA,,,14-Apr,22-Apr,10-May,28-May,16-Jun,27-Jun,7-Jul,24-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3183,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,KS,,,11-Apr,28-Apr,7-May,24-May,6-Jun,16-Jun,4-Jul,14-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3184,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,KY,,,14-Apr,24-Apr,10-May,30-May,13-Jun,2-Jul,12-Jul,1-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3185,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,LA,,,18-Apr,26-Apr,4-May,15-May,25-May,12-Jun,22-Jun,9-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3186,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,ME,,,12-Apr,22-Apr,2-May,10-May,22-May,11-Jun,28-Jun,16-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3187,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MD,,,14-Apr,4-May,13-May,20-May,5-Jun,15-Jun,3-Jul,17-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3188,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MA,,,20-Apr,4-May,14-May,29-May,12-Jun,27-Jun,10-Jul,23-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3189,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MI,,,8-Apr,28-Apr,18-May,31-May,18-Jun,1-Jul,14-Jul,26-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3190,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MN,,,20-Apr,28-Apr,13-May,27-May,8-Jun,25-Jun,14-Jul,27-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3191,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MS,,,9-Apr,24-Apr,11-May,29-May,7-Jun,16-Jun,6-Jul,22-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3192,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MO,,,15-Apr,5-May,20-May,29-May,12-Jun,24-Jun,5-Jul,23-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3193,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,MT,,,16-Apr,4-May,22-May,3-Jun,13-Jun,30-Jun,13-Jul,2-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3194,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NE,,,15-Apr,28-Apr,6-May,19-May,1-Jun,13-Jun,24-Jun,5-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3195,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NV,,,16-Apr,29-Apr,18-May,27-May,15-Jun,4-Jul,21-Jul,9-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3196,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NH,,,9-Apr,28-Apr,13-May,28-May,8-Jun,28-Jun,10-Jul,22-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3197,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NJ,,,13-Apr,2-May,16-May,2-Jun,17-Jun,2-Jul,17-Jul,27-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3198,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NM,,,20-Apr,10-May,26-May,9-Jun,26-Jun,16-Jul,25-Jul,8-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3199,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NY,,,18-Apr,30-Apr,15-May,22-May,31-May,17-Jun,6-Jul,21-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3200,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,NC,,,18-Apr,3-May,16-May,25-May,2-Jun,13-Jun,27-Jun,13-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3201,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,ND,,,8-Apr,22-Apr,11-May,27-May,15-Jun,25-Jun,5-Jul,22-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3202,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,OH,,,13-Apr,28-Apr,11-May,29-May,10-Jun,27-Jun,17-Jul,25-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3203,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,OK,,,15-Apr,5-May,22-May,3-Jun,11-Jun,19-Jun,5-Jul,25-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3204,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,OR,,,11-Apr,1-May,21-May,5-Jun,16-Jun,1-Jul,8-Jul,19-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3205,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,PA,,,18-Apr,4-May,12-May,19-May,30-May,7-Jun,21-Jun,28-Jun,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3206,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,RI,,,8-Apr,18-Apr,2-May,12-May,25-May,14-Jun,30-Jun,20-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3207,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,SC,,,20-Apr,30-Apr,17-May,26-May,7-Jun,15-Jun,26-Jun,3-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3208,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,SD,,,9-Apr,22-Apr,5-May,15-May,4-Jun,13-Jun,22-Jun,1-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3209,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TN,,,18-Apr,8-May,27-May,10-Jun,24-Jun,3-Jul,23-Jul,8-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3210,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TX,,,10-Apr,17-Apr,30-Apr,11-May,28-May,12-Jun,2-Jul,10-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3211,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,UT,,,11-Apr,27-Apr,5-May,17-May,5-Jun,18-Jun,3-Jul,18-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3212,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,VT,,,12-Apr,1-May,9-May,17-May,3-Jun,10-Jun,29-Jun,18-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3213,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,VA,,,15-Apr,2-May,12-May,29-May,16-Jun,27-Jun,15-Jul,2-Aug,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3214,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,WA,,,11-Apr,27-Apr,14-May,1-Jun,13-Jun,29-Jun,14-Jul,23-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3215,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,WV,,,20-Apr,30-Apr,10-May,24-May,31-May,11-Jun,30-Jun,14-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3216,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,WI,,,12-Apr,26-Apr,5-May,22-May,31-May,20-Jun,27-Jun,14-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
3217,83,Water,180,Water,,,,Water,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,WY,,,15-Apr,24-Apr,1-May,19-May,26-May,6-Jun,18-Jun,8-Jul,,,,,,,,,,,,,,,0,99,99,99,99,99,99,99,99
